date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
23-May-04,0,14.9,0,6.2, , ,0,0.1,1028.1,5.8,0,13,0,160,0,15, , , , , , ,2835
24-May-04,0,16.2,0,6.6, , ,0,0,1025.4,4.6,0,10,0,160,0,12, , , , , , ,2771
25-May-04,0,16.6,0,7.1, , ,0,0,1020.7,8.1,0,14,0,100,0,17, , , , , , ,2887
26-May-04,0,16.3,0,8.4, , ,0,0.1,1017,10.4,0,16,0,100,0,20, , , , , , ,2300
27-May-04,0,15.5,0,10.6, , ,0,8.8,1013.3,14.1,0,28,0,160,0,37, , , , , , ,1094
28-May-04,0,15.7,0,12.6, , ,0,0.8,1011.2,15.7,0,29,0,170,0,40, , , , , , ,2381
29-May-04,0,15.9,0,11.4, , ,0,2,1013.2,14.7,0,21,0,190,0,26, , , , , , ,2693
30-May-04,0,15.4,0,11.9, , ,0,0,1015,9.9,0,16,0,230,0,21, , , , , , ,2414
31-May-04,0,14.5,0,11.7, , ,0,10.8,1009.7,13.7,0,25,0,100,0,31, , , , , , ,731
01-Jun-04,0,17.5,0,11.9, , ,0,0,1018.3,9.1,0,18,0,260,0,23, , , , , , ,2497
02-Jun-04,0,15.2,0,9, , ,0,0,1027.2,7.8,0,16,0,240,0,19, , , , , , ,2831
03-Jun-04,0,15.4,0,12.6, , ,0,0.4,1026.8,9.5,0,15,0,240,0,18, , , , , , ,1294
04-Jun-04,0,17.6,0,13, , ,0,0,1023.2,10.8,0,15,0,250,0,19, , , , , , ,2679
05-Jun-04,0,17.9,0,12.3, , ,0,0,1019,4.4,0,8,0,120,0,10, , , , , , ,1869
06-Jun-04,0,17.3,0,12.4, , ,0,0,1015.4,4.4,0,9,0,200,0,11, , , , , , ,2422
07-Jun-04,0,17.6,0,13.3, , ,0,0,1012.2,9.5,0,18,0,100,0,22, , , , , , ,1491
08-Jun-04,0,16.9,0,13.1, , ,0,2.9,1012,9.1,0,16,0,170,0,21, , , , , , ,1035
09-Jun-04,0,17.2,0,13.6, , ,0,0.1,1012.6,12.6,0,18,0,190,0,22, , , , , , ,1421
10-Jun-04,0,16.1,0,12.8, , ,0,0.1,1013.1,15.7,0,23,0,230,0,30, , , , , , ,2329
11-Jun-04,0,17.3,0,12.4, , ,0,0,1019.6,13.1,0,18,0,260,0,22, , , , , , ,3027
12-Jun-04,0,16.8,0,11.9, , ,0,0.1,1026.7,5.7,0,10,0,260,0,13, , , , , , ,1772
13-Jun-04,0,17.7,0,13.8, , ,0,0,1031.6,7.7,0,15,0,230,0,17, , , , , , ,2706
14-Jun-04,0,20,0,13.4, , ,0,0,1031.4,9.2,0,17,0,250,0,21, , , , , , ,3051
15-Jun-04,0,18.8,0,12.9, , ,0,0,1026.6,10.3,0,16,0,240,0,20, , , , , , ,3070
16-Jun-04,0,18.2,0,12.6, , ,0,0,1020.2,11.3,0,18,0,270,0,27, , , , , , ,2884
17-Jun-04,0,16.2,0,12.3, , ,0,0,1016,12.9,0,20,0,270,0,26, , , , , , ,1407
18-Jun-04,0,16.7,0,11.1, , ,0,0,1013.2,11,0,18,0,310,0,23, , , , , , ,1991
19-Jun-04,0,15.1,0,9.4, , ,0,0.6,1012.8,9.5,0,17,0,350,0,22, , , , , , ,1866
20-Jun-04,0,15.6,0,8.8, , ,0,0.8,1008.7,8.5,0,14,0,260,0,20, , , , , , ,1588
21-Jun-04,0,16.1,0,8.6, , ,0,3.6,1006.7,4.5,0,10,0,200,0,12, , , , , , ,2152
22-Jun-04,0,15.2,0,11.8, , ,0,35.6,993.8,13.2,0,24,0,70,0,32, , , , , , ,392
23-Jun-04,0,15.3,0,11.3, , ,0,0.2,997,21.4,0,27,0,280,0,36, , , , , , ,2508
24-Jun-04,0,15.8,0,10.3, , ,0,0.5,1012.1,13.8,0,19,0,260,0,25, , , , , , ,2894
25-Jun-04,0,16,0,7.2, , ,0,6.2,1009.7,12,0,27,0,130,0,35, , , , , , ,2041
26-Jun-04,0,17,0,13.2, , ,0,12.6,1003.4,16.4,0,25,0,130,0,35, , , , , , ,2759
27-Jun-04,0,15.9,0,11.9, , ,0,1.1,1014.3,12.6,0,19,0,220,0,24, , , , , , ,2395
28-Jun-04,0,16.2,0,12.2, , ,0,0.1,1021.9,12,0,23,0,230,0,31, , , , , , ,1689
29-Jun-04,0,15.3,0,13.1, , ,0,2.6, ,13.6,0,25,0,190,0,30, , , , , , ,888
30-Jun-04,0,16.4,0,11.8, , ,0,1.8,1010,15.2,0,22,0,220,0,30, , , , , , ,2413
01-Jul-04,0,15.2,0,11.5, , ,0,8.8,1007.8,13.9,0,21,0,230,0,28, , , , , , ,1664
02-Jul-04,0,15.8,0,11.3, , ,0,4.7,1007.2,20.1,0,25,0,260,0,34, , , , , , ,2297
03-Jul-04,0,16.2,0,11.4, , ,0,0.3,1011.3,13.3,0,21,0,250,0,28, , , , , , ,2747
04-Jul-04,0,17.4,0,10.4, , ,0,0,1014.3,7.8,0,16,0,270,0,19, , , , , , ,2587
05-Jul-04,0,15.6,0,10.1, , ,0,0,1019.4,6.1,0,11,0,230,0,15, , , , , , ,2975
06-Jul-04,0,16,0,9.9, , ,0,0,1018.4,3.7,0,8,0,120,0,10, , , , , , ,2184
07-Jul-04,4, ,4, , , ,8, , , ,0,22,0,20,0,27, , , , , , , 
15-Jul-04,0,15.6,0,12.7, , ,0,3.9,1013.3,10.7,0,20,0,220,0,25, , , , , , ,1011
16-Jul-04,0,16.9,0,11.5, , ,0,1.6,1010,5.2,0,10,0,190,0,12, , , , , , ,1367
17-Jul-04,0,17.8,0,11.7, , ,0,0.6,1009.6,7.7,0,15,0,260,0,19, , , , , , ,2591
18-Jul-04,0,16.7,0,12.3, , ,0,0.7,1012.6,6.1,0,11,0,240,0,15, , , , , , ,2710
19-Jul-04,0,17.7,0,11.1, , ,0,0.1,1009.1,8,0,14,0,140,0,19, , , , , , ,2044
20-Jul-04,0,16.9,0,13.2, , ,0,5.2,1004.1,12.1,0,24,0,160,0,33, , , , , , ,1181
21-Jul-04,0,17.2,0,12.9, , ,0,0.1,1008.6,8.6,0,15,0,190,0,19, , , , , , ,1720
22-Jul-04,0,17.4,0,12.8, , ,0,0.4,1013.7,8.5,0,14,0,220,0,18, , , , , , ,1974
23-Jul-04,0,17,0,12.3, , ,0,0.1,1020.8,7.2,0,12,0,230,0,14, , , , , , ,2639
24-Jul-04,0,18.4,0,11.3, , ,0,0,1025.3,8.5,0,15,0,260,0,20, , , , , , ,2386
25-Jul-04,0,17.7,0,13, , ,0,0,1022,13.1,0,20,0,260,0,24, , , , , , ,1898
26-Jul-04,0,18.5,0,13.3, , ,0,0,1019,10,0,16,0,250,0,19, , , , , , ,1839
27-Jul-04,0,19.2,0,13.2, , ,0,0,1017.8,4.5,0,11,0,240,0,13, , , , , , ,2294
28-Jul-04,0,18.9,0,14.1, , ,0,0,1013,5.8,0,15,0,150,0,22, , , , , , ,1597
29-Jul-04,0,17.9,0,12.6, , ,0,7.5,1011.5,13.5,0,20,0,270,0,26, , , , , , ,2304
30-Jul-04,0,18.4,0,9.9, , ,0,0,1018.6,5.7,0,12,0,200,0,15, , , , , , ,1789
31-Jul-04,0,18.4,0,11.6, , ,0,2.5,1018.5,9.5,0,15,0,100,0,21, , , , , , ,1583
01-Aug-04,0,19.6,0,15.5, , ,0,0.1,1013.6,11,0,16,0,130,0,20, , , , , , ,2283
02-Aug-04,0,20.7,0,15.4, , ,0,0.2,1008,7.4,0,14,0,100,0,18, , , , , , ,1681
03-Aug-04,0,17.4,0,13.4, , ,0,0.4,1010.3,7.9,0,15,0,0,0,20, , , , , , ,958
04-Aug-04,0,18.7,0,11.9, , ,0,0,1012.8,6.2,0,13,0,0,0,17, , , , , , ,2407
05-Aug-04,0,17.6,0,11.1, , ,0,8.8,1008.4,11,0,22,0,160,0,28, , , , , , ,720
06-Aug-04,0,18,0,12.8, , ,0,0.1,1010.5,7.1,0,14,0,260,0,18, , , , , , ,1983
07-Aug-04,0,18.9,0,11.2, , ,0,2.9,1001.2,14.7,0,28,0,120,0,40, , , , , , ,1100
08-Aug-04,0,18.3,0,15, , ,0,15.8,992.8,19.3,0,30,0,180,0,41, , , , , , ,2014
09-Aug-04,0,19.3,0,14, , ,0,0.6,1000.4,10.1,0,16,0,180,0,20, , , , , , ,2402
10-Aug-04,0,19.8,0,15.7, , ,0,0.6,1002,11.4,0,17,0,100,0,23, , , , , , ,2238
11-Aug-04,0,18.8,0,15.4, , ,0,8.8,999.7,11.5,0,19,0,80,0,25, , , , , , ,1247
12-Aug-04,0,19,0,14.4, , ,0,1,999,10.5,0,19,0,270,0,23, , , , , , ,989
13-Aug-04,0,17.5,0,15.3, , ,0,0.2,1007,12.5,0,19,0,270,0,24, , , , , , ,979
14-Aug-04,0,19.6,0,12.5, , ,0,1.8,1012.3,8.8,0,14,0,170,0,18, , , , , , ,1397
15-Aug-04,0,18,0,14.1, , ,0,7.6,1008.4,7.9,0,17,0,180,0,26, , , , , , ,980
16-Aug-04,0,18.7,0,12.7, , ,0,10.8,999.6,8.5,0,17,0,190,0,21, , , , , , ,1646
17-Aug-04,0,18.7,0,12.1, , ,0,0.1,993,6.9,0,13,0,270,0,16, , , , , , ,2328
18-Aug-04,0,18.8,0,10.9, , ,0,1.5,990.4,6.4,0,13,0,270,0,16, , , , , , ,882
19-Aug-04,0,19,0,14.6, , ,0,2.1,997.6,13.6,0,18,0,260,0,22, , , , , , ,2061
20-Aug-04,0,17,0,12.7, , ,0,0,1009.3,10.8,0,20,0,350,0,24, , , , , , ,1703
21-Aug-04,0,16.5,0,9.1, , ,0,2,1014.6,6.6,0,18,0,170,0,26, , , , , , ,932
22-Aug-04,0,19.2,0,13.7, , ,0,27.3,1005.5,13.7,0,27,0,140,0,37, , , , , , ,1053
23-Aug-04,0,18.2,0,14.4, , ,0,1.1,1001.7,8.8,0,16,0,270,0,20, , , , , , ,1899
24-Aug-04,0,17.1,0,13.8, , ,0,1.9,1005.8,15.6,0,24,0,270,0,31, , , , , , ,1402
25-Aug-04,0,18.2,0,13.9, , ,0,0,1013.2,11.6,0,20,0,290,0,25, , , , , , ,1992
26-Aug-04,0,16.6,0,13.7, , ,0,13,1014.7,14.3,0,25,0,220,0,33, , , , , , ,815
27-Aug-04,0,19.3,0,13.3, , ,0,1.1,1009.7,10.4,0,17,0,250,0,20, , , , , , ,2138
28-Aug-04,0,16.5,0,12.7, , ,0,0.5,1010.5,9.1,0,18,0,250,0,22, , , , , , ,1161
29-Aug-04,0,16.1,0,12.8, , ,0,0.5,1011,16.8,0,25,0,270,0,32, , , , , , ,1363
30-Aug-04,0,18.7,0,10.6, , ,0,0,1017.8,8.2,0,16,0,280,0,23, , , , , , ,1856
31-Aug-04,0,16.9,0,8.4, , ,0,0.1,1016.9,5.9,0,12,0,170,0,17, , , , , , ,1917
01-Sept-04,0,17,0,13.1, , ,0,4.2,1010.4,8.8,0,17,0,160,0,21, , , , , , ,716
02-Sept-04,0,17,0,13.1, , ,0,0,1011.6,7.1,0,13,0,240,0,15, , , , , , ,1971
03-Sept-04,0,16.5,0,13.9, , ,0,1.7,1016.2,13.6,0,23,0,190,0,29, , , , , , ,498
04-Sept-04,0,18.4,0,14.4, , ,0,0.3,1023.4,4.9,0,14,0,220,0,17, , , , , , ,1073
05-Sept-04,0,17.9,0,14.4, , ,0,0.2,1025.6,2.9,0,7,0,220,0,9, , , , , , ,1043
06-Sept-04,0,21.3,0,13.2, , ,0,0.1,1027.1,6.8,0,13,0,100,0,16, , , , , , ,1627
07-Sept-04,0,19,0,15, , ,0,0,1028.2,14.6,0,21,0,60,0,30, , , , , , ,1234
08-Sept-04,0,17.6,0,15, , ,0,0,1025.1,15.8,0,23,0,80,0,31, , , , , , ,1235
09-Sept-04,0,19.7,0,14.5, , ,0,0.2,1016.1,13.5,0,20,0,70,0,27, , , , , , ,1494
10-Sept-04,0,18.7,0,14.4, , ,0,6.4,1005.5,13.5,0,27,0,240,0,33, , , , , , ,504
11-Sept-04,0,15.8,0,12.3, , ,0,15,1007.5,19.3,0,27,0,240,0,34, , , , , , ,981
12-Sept-04,0,16.1,0,12.6, , ,0,19,1003.5,22.4,0,31,0,200,0,42, , , , , , ,256
13-Sept-04,0,14.7,0,10.1, , ,0,6,993.8,28.9,0,36,0,240,0,51, , , , , , ,1388
14-Sept-04,0,15.8,0,11.6, , ,0,1.3,1003.8,17.3,0,33,0,260,0,50, , , , , , ,1537
15-Sept-04,0,15.9,0,11.2, , ,0,0.2,1018.8,9.1,0,20,0,190,0,24, , , , , , ,1046
16-Sept-04,0,15.7,0,12.6, , ,0,11.6,1012.3,19,0,33,0,180,0,43, , , , , , ,372
17-Sept-04,0,15.4,0,13.1, , ,0,2.6,1004.8,15.9,0,28,0,200,0,35, , , , , , ,640
18-Sept-04,0,15,0,11.4, , ,0,4.2,1006.4,16.3,0,23,0,220,0,32, , , , , , ,1574
19-Sept-04,0,14.3,0,11.4, , ,0,1.5,1010.2,18,0,26,0,230,0,35, , , , , , ,1078
20-Sept-04,0,14.2,0,12.4, , ,0,0.9,1010.1,22.2,0,29,0,260,0,39, , , , , , ,907
21-Sept-04,0,14.9,0,12.2, , ,0,0,1020.4,17.1,0,24,0,270,0,30, , , , , , ,1366
22-Sept-04,0,15,0,12.8, , ,0,1,1021.4,18.6,0,25,0,260,0,32, , , , , , ,327
23-Sept-04,0,17.3,0,11.4, , ,0,0.2,1019.6,13.7,0,25,0,260,0,30, , , , , , ,962
24-Sept-04,0,14.8,0,7.3, , ,0,0,1024.3,5.4,0,11,0,230,0,14, , , , , , ,971
25-Sept-04,0,15.6,0,12.4, , ,0,0,1023.9,11.3,0,20,0,270,0,24, , , , , , ,750
26-Sept-04,0,14.6,0,12.5, , ,0,0.2,1023.7,10.9,0,16,0,250,0,19, , , , , , ,807
27-Sept-04,0,14.1,0,12.3, , ,0,0,1021.8,9.4,0,15,0,250,0,17, , , , , , ,957
28-Sept-04,0,14.4,0,12, , ,0,0.4,1017.2,6.4,0,12,0,230,0,15, , , , , , ,514
29-Sept-04,0,14.7,0,12.4, , ,0,16.8,1011.1,11.6,0,17,0,180,0,22, , , , , , ,225
30-Sept-04,0,15.5,0,11.8, , ,0,0,1014.5,9.5,0,15,0,260,0,21, , , , , , ,1160
01-Oct-04,0,14.5,0,11.3, , ,0,3.9,1009.5,19.9,0,28,0,180,0,36, , , , , , ,1141
02-Oct-04,0,14.5,0,10.2, , ,0,4.1,1009.5,17,0,24,0,230,0,39, , , , , , ,1230
03-Oct-04,0,14.8,0,10.5, , ,0,13.4,1001.4,13.9,0,32,0,190,0,38, , , , , , ,316
04-Oct-04,0,13.2,0,9.2, , ,0,5.2,999.2,19.3,0,29,0,270,0,38, , , , , , ,1151
05-Oct-04,0,13.2,0,10.1, , ,0,1.6,1004.5,17.8,0,26,0,240,0,35, , , , , , ,916
06-Oct-04,0,12.8,0,8.9, , ,0,0.8,1012.1,13.5,0,21,0,260,0,29, , , , , , ,1189
07-Oct-04,0,13.5,0,6.4, , ,0,3.1,1015.7,5.5,0,10,0,280,0,15, , , , , , ,766
08-Oct-04,0,14.2,0,5.5, , ,0,0,1017.3,10.1,0,17,0,50,0,22, , , , , , ,897
09-Oct-04,0,13,0,9.1, , ,0,0,1014.5,19.3,0,27,0,60,0,38, , , , , , ,814
10-Oct-04,0,12.5,0,8.3, , ,0,0,1011.5,15,0,21,0,40,0,28, , , , , , ,441
11-Oct-04,0,10.9,0,9.1, , ,0,1,1012.7,7.9,0,12,0,10,0,15, , , , , , ,162
12-Oct-04,0,13.2,0,7.8, , ,0,2.9,1005.1,8.1,0,21,0,160,0,30, , , , , , ,887
13-Oct-04,0,12.7,0,9.4, , ,0,9,995.6,12.9,0,23,0,230,0,31, , , , , , ,611
14-Oct-04,0,12.4,0,8, , ,0,0.7,998.6,13.2,0,21,0,290,0,28, , , , , , ,957
15-Oct-04,0,12,0,7.8, , ,0,0,999.8,13.1,0,18,0,290,0,25, , , , , , ,1042
16-Oct-04,0,13.9,0,8.3, , ,0,0,1002.4,7.8,0,13,0,330,0,19, , , , , , ,800
17-Oct-04,0,13.4,0,7.9, , ,0,0,1007.9,6.7,0,11,0,300,0,15, , , , , , ,848
18-Oct-04,0,12.9,0,5.9, , ,0,0.4,1003.3,7,0,23,0,230,0,28, , , , , , ,1014
19-Oct-04,0,11.2,0,3.4, , ,0,3.5,995,9.3,0,22,0,210,0,32, , , , , , ,904
20-Oct-04,0,9.6,0,2.8, , ,0,1.4,991.3,8.6,0,17,0,260,0,24, , , , , , ,259
21-Oct-04,0,12.8,0,8.2, , ,0,4.2,993.1,19.9,0,34,0,220,0,46, , , , , , ,556
22-Oct-04,0,13.6,0,9.3, , ,0,13.3,993.2,13.8,0,24,0,230,0,30, , , , , , ,200
23-Oct-04,0,13.2,0,7.9, , ,0,6.4,990.5,13.5,0,27,0,190,0,34, , , , , , ,167
24-Oct-04,0,13.3,0,10.2, , ,0,1.2,987.4,24.5,0,31,0,260,0,40, , , , , , ,357
25-Oct-04,0,12.5,0,9.5, , ,0,0.8,1000.5,13.2,0,24,0,270,0,31, , , , , , ,814
26-Oct-04,0,12.8,0,9.9, , ,0,0,1000.3,13.5,0,22,0,180,0,27, , , , , , ,415
27-Oct-04,0,12.4,0,10.5, , ,0,44,972.9,27.8,0,36,0,90,0,55, , , , , , ,127
28-Oct-04,0,12.6,0,9.2, , ,0,3.8,962.6,26.2,0,40,0,160,0,51, , , , , , ,423
29-Oct-04,0,13.1,0,10.1, , ,0,16.6,984.4,19.2,0,27,0,0,0,36, , , , , , ,459
30-Oct-04,0,13.8,0,8.5, , ,0,0,1007.2,13.7,0,24,0,350,0,29, , , , , , ,786
31-Oct-04,0,13.4,0,6.9, , ,0,0.2,1020.2,4.1,0,7,0,50,0,9, , , , , , ,715
01-Nov-04,0,12.2,0,8.4, , ,0,0,1019.8,7.5,0,13,0,130,0,18, , , , , , ,170
02-Nov-04,0,12.2,0,10.3, , ,0,0,1012.3,11.7,0,16,0,130,0,23, , , , , , ,306
03-Nov-04,0,13.4,0,7.8, , ,0,0.4,1011,6.8,0,13,0,280,0,18, , , , , , ,467
04-Nov-04,0,12.4,0,9.5, , ,0,0,1021.7,10.1,0,16,0,280,0,22, , , , , , ,539
05-Nov-04,0,12.1,0,10.6, , ,0,0,1030.4,8.1,0,13,0,230,0,17, , , , , , ,229
06-Nov-04,0,12.3,0,9.8, , ,0,0,1030.4,6.1,0,11,0,280,0,14, , , , , , ,410
07-Nov-04,0,12.1,0,5, , ,0,0,1026.8,5.9,0,18,0,270,0,21, , , , , , ,215
08-Nov-04,0,14.3,0,10.1, , ,0,0.1,1022.2,10,0,16,0,270,0,21, , , , , , ,479
09-Nov-04,0,12,0,9.8, , ,0,0,1020.8,11.6,0,23,0,310,0,30, , , , , , ,397
10-Nov-04,0,12.3,0,9.8, , ,0,0,1024.2,11.2,0,24,0,350,0,35, , , , , , ,449
11-Nov-04,0,12.5,0,9.7, , ,0,0,1025.6,9.2,0,16,0,290,0,20, , , , , , ,304
12-Nov-04,0,14.1,0,7.4, , ,0,0.2,1029.4,13.5,0,25,0,350,0,33, , , , , , ,472
13-Nov-04,0,9.5,0,3.9, , ,0,0,1037.5,5.5,0,13,0,0,0,18, , , , , , ,481
14-Nov-04,0,10.1,0,5.7, , ,0,0.1,1035.8,6.9,0,16,0,250,0,20, , , , , , ,189
15-Nov-04,0,11.6,0,9.5, , ,0,2.7,1029.6,16.5,0,22,0,230,0,30, , , , , , ,292
16-Nov-04,0,12.6,0,11.1, , ,0,0.4,1027.3,15.3,0,20,0,260,0,26, , , , , , ,309
17-Nov-04,0,13,0,11.2, , ,0,0,1024,18.3,0,23,0,250,0,29, , , , , , ,481
18-Nov-04,0,12.3,0,7, , ,0,1.8,1014.5,17.4,0,29,0,350,0,36, , , , , , ,124
19-Nov-04,0,8.4,0,5.8, , ,0,1.7,1021.8,6.9,0,12,0,310,0,20, , , , , , ,117
20-Nov-04,0,12.1,0,8.4, , ,0,4.7,1018.3,12.1,0,17,0,220,0,23, , , , , , ,108
21-Nov-04,0,12.6,0,11.5, , ,0,1.8,1015,13.6,0,24,0,220,0,29, , , , , , ,234
22-Nov-04,0,12.3,0,10.3, , ,0,0,1019.3,11.2,0,19,0,250,0,25, , , , , , ,146
23-Nov-04,0,12.3,0,10.1, , ,0,1.8,1023.8,7.1,0,13,0,160,0,16, , , , , , ,192
24-Nov-04,0,12.2,0,11.3, , ,0,0,1021.5,14.1,0,20,0,160,0,25, , , , , , ,155
25-Nov-04,0,11.9,0,11.1, , ,0,11,1015,14.6,0,24,0,170,0,31, , , , , , ,49
26-Nov-04,0,11.3,0,7.8, , ,0,0,1018.3,4.2,0,15,0,240,0,18, , , , , , ,264
27-Nov-04,0,11.4,0,6.7, , ,0,1.5,1018.6,9.5,0,22,0,0,0,27, , , , , , ,265
28-Nov-04,0,9.6,0,6.6, , ,0,0,1020.6,9.3,0,24,0,350,0,30, , , , , , ,462
29-Nov-04,0,9.5,0,5.2, , ,0,0,1015.6,9.4,0,23,0,190,0,29, , , , , , ,212
30-Nov-04,0,10.4,0,5.9, , ,0,1.8,1006.1,9.2,0,26,0,190,0,32, , , , , , ,190
01-Dec-04,0,8.3,0,4.6, , ,0,0.8,1008.3,9.6,0,16,0,30,0,20, , , , , , ,164
02-Dec-04,0,9.2,0,3.2, , ,0,0,1015.5,4.9,0,15,0,350,0,19, , , , , , ,283
03-Dec-04,0,11.3,0,5.8, , ,0,0,1021.3,6.9,0,12,0,240,0,15, , , , , , ,220
04-Dec-04,0,11.5,0,9.7, , ,0,0.3,1025.9,11,0,15,0,220,0,21, , , , , , ,153
05-Dec-04,0,11.8,0,10.6, , ,0,1.1,1026.7,11.5,0,16,0,190,0,20, , , , , , ,169
06-Dec-04,0,11.5,0,9, , ,0,0.5,1022.7,11.1,0,21,0,220,0,28, , , , , , ,103
07-Dec-04,0,11.9,0,8.5, , ,0,2.3,1024.7,8.7,0,18,0,160,0,22, , , , , , ,237
08-Dec-04,0,11.5,0,10, , ,0,0.6,1022.8,14.3,0,19,0,160,0,25, , , , , , ,166
09-Dec-04,0,11.6,0,9.6, , ,0,0,1017.1,17.1,0,23,0,160,0,30, , , , , , ,100
10-Dec-04,0,12,0,8, , ,0,4.2,1016.3,8.2,0,23,0,170,0,30, , , , , , ,176
11-Dec-04,0,11.4,0,9.6, , ,0,0.5,1020.9,12.4,0,18,0,180,0,22, , , , , , ,69
12-Dec-04,0,10.6,0,9.1, , ,0,0,1020.4,10.9,0,18,0,130,0,24, , , , , , ,31
13-Dec-04,0,11.4,0,9.7, , ,0,0,1020.6,12.3,0,19,0,190,0,25, , , , , , ,102
14-Dec-04,0,12.1,0,11, , ,0,0.3,1015,18.6,0,26,0,200,0,32, , , , , , ,71
15-Dec-04,0,12,0,7.6, , ,0,7.8,1011.9,10.6,0,22,0,220,0,30, , , , , , ,342
16-Dec-04,0,10.9,0,8.5, , ,0,4.3,1004.4,24.1,0,31,0,270,0,44, , , , , , ,264
17-Dec-04,0,12.8,0,7.8, , ,0,9.7,1001.6,20.3,0,39,0,260,0,52, , , , , , ,339
18-Dec-04,0,11.9,0,8.3, , ,0,13.7,1003.3,13.8,0,28,0,240,0,34, , , , , , ,55
19-Dec-04,0,10.8,0,4.3, , ,0,0.2,1006.2,11.3,0,22,0,40,0,29, , , , , , ,147
20-Dec-04,0,9.6,0,4.8, , ,0,3.9,1018.2,11.9,0,20,0,310,0,26, , , , , , ,349
21-Dec-04,0,10,0,6.8, , ,0,0.9,1025.6,11.5,0,23,0,250,0,30, , , , , , ,328
22-Dec-04,0,11.9,0,9.4, , ,0,2.1,1019.2,21.4,0,31,0,260,0,41, , , , , , ,121
23-Dec-04,0,11.9,0,10.3, , ,0,0.1,1013,24.6,0,30,0,260,0,40, , , , , , ,90
24-Dec-04,0,10.4,0,4.5, , ,0,5.4,1002,21.3,0,32,0,250,0,42, , , , , , ,125
25-Dec-04,0,6,0,1.2, , ,0,4.8,1003.8,14.1,0,28,0,290,0,36, , , , , , ,192
26-Dec-04,0,8.6,0,3.6, , ,0,1.4,1016.8,8.3,0,21,0,310,0,33, , , , , , ,315
27-Dec-04,0,11.1,0,6.6, , ,0,5.5,1011.8,18.2,0,31,0,290,0,47, , , , , , ,112
28-Dec-04,0,9,0,4.7, , ,0,0.9,1015.2,15.9,0,24,0,280,0,35, , , , , , ,343
29-Dec-04,0,11.8,0,8.6, , ,0,0.9,1023.8,15.2,0,20,0,250,0,25, , , , , , ,120
30-Dec-04,0,12.2,0,10.8, , ,0,2.2,1021.8,20.8,0,27,0,220,0,34, , , , , , ,190
31-Dec-04,0,11.1,0,9.3, , ,0,0.8,1021.2,12.5,0,20,0,270,0,27, , , , , , ,318
01-Jan-05,0,11.9,0,5.6, , ,0,2.2,1014.6,22.6,0,38,0,240,0,52, , , , , , ,237
02-Jan-05,0,10.3,0,5.6, , ,0,2.1,1026.3,19.7,0,27,0,270,0,39, , , , , , ,336
