date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
23-Dec-03,0,10.5,0,9.2, , ,0,0.5,1024.2,18.4,0,24,0,260,0,32, , , , , , ,100
24-Dec-03,0,11,0,9.7, , ,0,0.3,1018,20.6,0,28,0,220,0,36, , , , , , ,106
25-Dec-03,4, ,4, , , ,8, , ,18.7,0,28,0,220,0,36, , , , , , , 
31-Dec-03,0,10.9,0,2.3, , ,0,14.2,1010.3,21.9,0,37,0,190,0,48, , , , , , ,17
01-Jan-04,0,9.6,0,7.2, , ,0,0.4,1010.8,23.9,0,35,0,310,0,51, , , , , , ,153
02-Jan-04,0,10.4,0,5.4, , ,0,7.5,1017.3,9.1,0,16,0,310,0,21, , , , , , ,63
03-Jan-04,0,9.7,0,3.8, , ,0,0,1017.2,6.4,0,15,0,310,0,18, , , , , , ,227
04-Jan-04,0,10.5,0,3.8, , ,0,4.2,1014.9,12.2,0,19,0,210,0,23, , , , , , ,39
05-Jan-04,0,11.1,0,8.4, , ,0,2.1,1007.1,18.3,0,25,0,190,0,33, , , , , , ,183
06-Jan-04,0,10.8,0,8.1, , ,0,2.3,1002.9,20.2,0,29,0,250,0,37, , , , , , ,212
07-Jan-04,0,11,0,7.6, , ,0,25.5,989.8,20.3,0,30,0,150,0,39, , , , , , ,65
08-Jan-04,0,9.4,0,7.1, , ,0,1.7,982.3,19.8,0,32,0,260,0,40, , , , , , ,222
09-Jan-04,0,10.6,0,5.3, , ,0,3.3,993.6,25.3,0,42,0,260,0,57, , , , , , ,267
10-Jan-04,0,11.6,0,8.5, , ,0,4.2,993.8,21.3,0,35,0,240,0,47, , , , , , ,230
11-Jan-04,0,9.1,0,3.8, , ,0,2.4,989.1,32.4,0,47,0,250,0,64, , , , , , ,232
12-Jan-04,0,9.3,0,5.5, , ,0,11.3,980.7,23.8,0,41,0,240,0,54, , , , , , ,302
13-Jan-04,0,8.4,0,4.4, , ,0,3.8,980.5,26.2,0,39,0,270,0,54, , , , , , ,249
14-Jan-04,0,7.6,0,1.6, , ,0,11.8,995.1,21.6,0,38,0,280,0,52, , , , , , ,147
15-Jan-04,0,10,0,5.8, , ,0,24.5,990.9,23.6,0,41,0,290,0,55, , , , , , ,197
16-Jan-04,0,8.9,0,3.6, , ,0,0.3,992.5,13.5,0,25,0,300,0,34, , , , , , ,352
17-Jan-04,0,8.1,0,1.2, , ,0,0,1008.8,5.2,0,12,0,310,0,15, , , , , , ,461
18-Jan-04,0,9.8,0,2.4, , ,0,0,1023.6,14.3,0,22,0,240,0,28, , , , , , ,161
19-Jan-04,0,10.2,0,8.9, , ,0,0.1,1020.2,18,0,26,0,270,0,32, , , , , , ,118
20-Jan-04,0,10.1,0,8.2, , ,0,0,1018.1,11,0,20,0,270,0,24, , , , , , ,140
21-Jan-04,0,10.2,0,8.8, , ,0,0.6,1011.7,14.1,0,23,0,190,0,30, , , , , , ,146
22-Jan-04,0,10.1,0,7.1, , ,0,0.2,1005.3,8.2,0,19,0,200,0,22, , , , , , ,203
23-Jan-04,0,10.2,0,6.8, , ,0,4.6,1007,16.6,0,27,0,270,0,36, , , , , , ,187
24-Jan-04,0,8.7,0,5.2, , ,0,1.9,1013.4,19.5,0,33,0,270,0,41, , , , , , ,433
25-Jan-04,0,6.7,0,0.4, , ,0,0.6,1009.8,5.7,0,19,0,280,0,26, , , , , , ,268
26-Jan-04,0,5.5,0,-0.3, , ,0,0,1008.8,7.6,0,13,0,60,0,18, , , , , , ,551
27-Jan-04,0,6.8,0,0.3, , ,0,0.6,1013.1,8.5,0,22,0,290,0,30, , , , , , ,396
28-Jan-04,0,7.9,0,0.6, , ,0,0.5,1011.2,13.5,0,26,0,300,0,37, , , , , , ,289
29-Jan-04,0,7.7,0,0.6, , ,0,0.3,1008.2,12.1,0,22,0,210,0,26, , , , , , ,303
30-Jan-04,0,9.9,0,6, , ,0,8.2,992.9,15.9,0,27,0,240,0,33, , , , , , ,144
31-Jan-04,0,10.1,0,6.8, , ,0,16.6,979.9,15,0,31,0,290,0,38, , , , , , ,300
01-Feb-04,0,10.1,0,7.7, , ,0,11,995.5,21.3,0,35,0,210,0,49, , , , , , ,228
02-Feb-04,0,11.4,0,8.7, , ,0,14.2,997.6,22.1,0,33,0,180,0,42, , , , , , ,93
03-Feb-04,0,12.3,0,9.4, , ,0,1.6,998.5,23,0,37,0,190,0,47, , , , , , ,440
04-Feb-04,0,11.3,0,8.8, , ,0,2.3,1004,18.7,0,25,0,210,0,31, , , , , , ,159
05-Feb-04,0,11.3,0,7.6, , ,0,0.8,1007.1,25.3,0,35,0,230,0,52, , , , , , ,442
06-Feb-04,0,9.1,0,6.9, , ,0,1,1006.2,20.4,0,31,0,240,0,39, , , , , , ,299
07-Feb-04,0,8.4,0,5.1, , ,0,0.9,1015,27.3,0,40,0,310,0,54, , , , , , ,496
08-Feb-04,0,8.9,0,4.3, , ,0,0,1025.6,11.1,0,28,0,320,0,38, , , , , , ,663
09-Feb-04,0,9.8,0,5.7, , ,0,0,1028.6,15.4,0,20,0,200,0,27, , , , , , ,175
10-Feb-04,0,10.4,0,9.1, , ,0,0.1,1026.7,14.6,0,22,0,210,0,28, , , , , , ,366
11-Feb-04,0,10.4,0,4.6, , ,0,0,1027.5,8,0,13,0,120,0,17, , , , , , ,638
12-Feb-04,0,9.5,0,4.4, , ,0,1.9,1026,8.9,0,15,0,180,0,18, , , , , , ,303
13-Feb-04,0,11.2,0,4.9, , ,0,0.1,1028.8,4.5,0,11,0,100,0,13, , , , , , ,874
14-Feb-04,0,8.8,0,4.7, , ,0,0, ,7.5,0,11,0,100,0,13, , , , , , ,374
15-Feb-04,0,9.5,0,6.4, , ,0,0.2, ,10.8,0,15,0,110,0,19, , , , , , ,349
16-Feb-04,0,10.3,0,5.2, , ,0,0.1, ,11.1,0,18,0,350,0,24, , , , , , ,678
17-Feb-04,0,9.9,0,3.2, , ,0,0.2, ,6.6,0,13,0,80,0,17, , , , , , ,856
18-Feb-04,0,9.1,0,1.9, , ,0,0,1031.1,9.3,0,15,0,150,0,19, , , , , , ,900
19-Feb-04,0,8.5,0,0.2, , ,0,0,1029.2,8.2,0,13,0,80,0,17, , , , , , ,865
20-Feb-04,0,7.3,0,1.5, , ,0,0,1023.4,9.9,0,16,0,70,0,22, , , , , , ,925
21-Feb-04,0,7.2,0,1.1, , ,0,0,1018.8,11.8,0,20,0,70,0,29, , , , , , ,939
22-Feb-04,0,7.5,0,0.4, , ,0,0,1024.3,12.3,0,23,0,30,0,30, , , , , , ,842
23-Feb-04,0,7.3,0,0.9, , ,0,0.3,1025.8,7.2,0,19,0,300,0,25, , , , , , ,794
24-Feb-04,0,9.3,0,3.2, , ,0,1,1018.7,11.8,0,19,0,320,0,25, , , , , , ,444
25-Feb-04,0,6.5,0,1.1, , ,0,0.1,1016.6,10.3,0,27,0,350,0,33, , , , , , ,901
26-Feb-04,0,5.6,0,0.2, , ,0,2,1011.1,15.7,0,35,0,350,0,48, , , , , , ,817
27-Feb-04,0,5.1,0,0.1, , ,0,0.4,1010.2,13.4,0,23,0,340,0,30, , , , , , ,989
28-Feb-04,0,7.3,0,-0.9, , ,0,0,1014.7,5,0,12,0,340,0,15, , , , , , ,951
29-Feb-04,0,8.1,0,1, , ,0,0,1022.8,8.3,0,17,0,160,0,23, , , , , , ,1170
01-Mar-04,0,8.6,0,3.5, , ,0,0,1028.4,16.1,0,22,0,140,0,29, , , , , , ,1075
02-Mar-04,0,8.1,0,5.1, , ,0,2.4,1020.1,22,0,29,0,150,0,37, , , , , , ,202
03-Mar-04,0,10.9,0,7.7, , ,0,6.8,1011.5,13,0,23,0,160,0,31, , , , , , ,1062
04-Mar-04,0,10.4,0,5.9, , ,0,2,1014.5,8.7,0,22,0,240,0,29, , , , , , ,1066
05-Mar-04,0,10.3,0,2.4, , ,0,0.2,1019.8,5.4,0,15,0,280,0,19, , , , , , ,1284
06-Mar-04,0,10.5,0,2.9, , ,0,0.2,1024.8,6.3,0,15,0,330,0,18, , , , , , ,1143
07-Mar-04,0,10.7,0,3.1, , ,0,0,1028.1,3.9,0,12,0,100,0,14, , , , , , ,1040
08-Mar-04,0,9.2,0,1.8, , ,0,0,1029.4,16.5,0,24,0,130,0,32, , , , , , ,1216
09-Mar-04,0,9,0,4.2, , ,0,0,1028.1,18.5,0,24,0,130,0,31, , , , , , ,570
10-Mar-04,0,8.1,0,1.6, , ,0,0,1017.6,20.5,0,31,0,120,0,40, , , , , , ,861
11-Mar-04,0,6.4,0,3, , ,0,11.7,998.9,30.2,0,38,0,120,0,53, , , , , , ,165
12-Mar-04,0,8.4,0,5.1, , ,0,4,994.3,8.7,0,21,0,110,0,29, , , , , , ,864
13-Mar-04,0,8.3,0,5.5, , ,0,5.5,996.6,15.8,0,25,0,190,0,36, , , , , , ,729
14-Mar-04,0,10.3,0,7.5, , ,0,5.4,997.7,23.6,0,35,0,250,0,45, , , , , , ,1098
15-Mar-04,0,10.9,0,9.3, , ,0,5,1006.6,19.2,0,30,0,210,0,37, , , , , , ,422
16-Mar-04,0,10.9,0,9, , ,0,7.8,1008,24.6,0,31,0,190,0,41, , , , , , ,321
17-Mar-04,0,11.2,0,8.8, , ,0,0,1015.7,15.9,0,24,0,230,0,30, , , , , , ,1490
18-Mar-04,0,9.4,0,5.7, , ,0,9.4,1006.9,21.3,0,32,0,180,0,43, , , , , , ,1173
19-Mar-04,0,11,0,5.8, , ,0,12.9,995.2,22.9,0,40,0,230,0,53, , , , , , ,1115
20-Mar-04,0,11.2,0,4.9, , ,0,2.9,990.3,33.7,0,49,0,250,0,69, , , , , , ,1135
21-Mar-04,0,10,0,5.2, , ,0,2.4,1001.6,30.5,0,41,0,260,0,52, , , , , , ,936
22-Mar-04,0,8.9,0,3.7, , ,0,3.1,1015.5,21.8,0,35,0,300,0,45, , , , , , ,1306
23-Mar-04,0,10.2,0,4, , ,0,0,1024.5,12.5,0,21,0,340,0,28, , , , , , ,1391
24-Mar-04,0,10.2,0,3.1, , ,0,0,1030.2,11,0,21,0,310,0,26, , , , , , ,1224
25-Mar-04,0,12.2,0,6.2, , ,0,0.1,1026.1,15,0,26,0,350,0,36, , , , , , ,1531
26-Mar-04,0,11.2,0,6.9, , ,0,0,1024.6,8.1,0,14,0,300,0,16, , , , , , ,812
27-Mar-04,0,10.8,0,7.1, , ,0,0.1,1016.1,8.8,0,19,0,250,0,23, , , , , , ,1658
28-Mar-04,0,11.9,0,7.9, , ,0,0.2,1013.9,10.2,0,19,0,280,0,23, , , , , , ,1452
29-Mar-04,0,12.2,0,7.7, , ,0,0,1017.1,3.7,0,10,0,140,0,14, , , , , , ,1644
30-Mar-04,0,12.7,0,6.3, , ,0,0,1009.5,13.3,0,20,0,120,0,26, , , , , , ,1072
31-Mar-04,0,13.5,0,5.7, , ,0,0,1000,14.6,0,22,0,100,0,30, , , , , , ,1322
01-Apr-04,0,13.1,0,7.2, , ,0,1.4,994,14.3,0,21,0,110,0,26, , , , , , ,743
02-Apr-04,0,12.6,0,6.8, , ,0,5.9,993,13.8,0,23,0,190,0,29, , , , , , ,1636
03-Apr-04,0,9.9,0,6, , ,0,11.6,998.8,18.7,0,26,0,220,0,39, , , , , , ,1334
04-Apr-04,0,9.8,0,6.5, , ,0,1.8,1007.4,24.3,0,34,0,270,0,44, , , , , , ,1555
05-Apr-04,0,10.6,0,6.8, , ,0,2,1012.5,25.3,0,32,0,270,0,44, , , , , , ,1487
06-Apr-04,0,10.5,0,6.5, , ,0,0.6,1015.2,21.6,0,31,0,310,0,45, , , , , , ,1492
07-Apr-04,0,11.5,0,4.7, , ,0,0.2,1020.8,12.3,0,21,0,340,0,25, , , , , , ,1745
08-Apr-04,0,10.7,0,3.7, , ,0,0,1021.8,9.5,0,21,0,340,0,25, , , , , , ,764
09-Apr-04,0,14.1,0,8.4, , ,0,0.1,1020.3,12.8,0,22,0,340,0,26, , , , , , ,1821
10-Apr-04,0,13.6,0,8.4, , ,0,0,1020.2,10.4,0,17,0,350,0,21, , , , , , ,1354
11-Apr-04,0,11.6,0,7.7, , ,0,0,1022.2,3.4,0,9,0,280,0,12, , , , , , ,1014
12-Apr-04,0,12.5,0,8.5, , ,0,0,1025.8,7.1,0,15,0,280,0,17, , , , , , ,1754
13-Apr-04,0,11.3,0,9.4, , ,0,1.2,1020.9,14.8,0,21,0,230,0,27, , , , , , ,466
14-Apr-04,0,11.7,0,7.3, , ,0,9.5,1007.5,17.9,0,32,0,180,0,42, , , , , , ,673
15-Apr-04,0,9.9,0,4.3, , ,0,5.5,1004.8,12.4,0,22,0,210,0,30, , , , , , ,1903
16-Apr-04,0,11,0,3, , ,0,0,1006.9,7.3,0,14,0,290,0,17, , , , , , ,2116
17-Apr-04,0,10.2,0,4.1, , ,0,14,992.5,20.9,0,33,0,200,0,43, , , , , , ,706
18-Apr-04,0,8.3,0,2.1, , ,0,4.4,981.1,11,0,21,0,310,0,29, , , , , , ,1543
19-Apr-04,0,10.9,0,5.4, , ,0,0.9,985.1,16.8,0,25,0,290,0,32, , , , , , ,2085
20-Apr-04,0,11.3,0,7.7, , ,0,5.7,984.6,18.3,0,29,0,150,0,41, , , , , , ,668
21-Apr-04,0,12,0,8.7, , ,0,6.5,988.1,24.8,0,44,0,180,0,58, , , , , , ,1565
22-Apr-04,0,12.5,0,7.6, , ,0,0.4,1008.4,15.8,0,26,0,250,0,33, , , , , , ,2020
23-Apr-04,0,11.9,0,10.4, , ,0,0.4,1016.3,16.2,0,23,0,190,0,29, , , , , , ,502
24-Apr-04,0,12.8,0,10.2, , ,0,0,1019.5,15.3,0,25,0,190,0,32, , , , , , ,771
25-Apr-04,0,13.7,0,9.2, , ,0,0.4,1021.5,8.1,0,13,0,190,0,17, , , , , , ,1992
26-Apr-04,0,13.4,0,8.9, , ,0,0.6,1019.9,13,0,19,0,300,0,23, , , , , , ,1668
27-Apr-04,0,13.1,0,8.6, , ,0,0,1020.4,16.3,0,26,0,340,0,33, , , , , , ,2002
28-Apr-04,0,13.8,0,8.2, , ,0,0,1018.2,17.3,0,26,0,340,0,33, , , , , , ,1756
29-Apr-04,0,12.3,0,7.2, , ,0,0,1013.2,19.6,0,31,0,350,0,40, , , , , , ,2373
30-Apr-04,0,13.2,0,7.3, , ,0,0,1009.2,15,0,24,0,340,0,30, , , , , , ,861
01-May-04,0,17,0,7.6, , ,0,0,1008.8,10.5,0,19,0,340,0,23, , , , , , ,2478
02-May-04,0,13.5,0,6.1, , ,0,0,1007.7,9.8,0,22,0,300,0,33, , , , , , ,1838
03-May-04,0,12.1,0,7.1, , ,0,6.4,995.7,21.1,0,37,0,270,0,47, , , , , , ,1868
04-May-04,0,10.4,0,5.9, , ,0,5.1,979,33.1,0,43,0,300,0,58, , , , , , ,1479
05-May-04,0,10.6,0,5.9, , ,0,1.5,985,27.3,0,34,0,320,0,44, , , , , , ,1826
06-May-04,0,10.9,0,7.1, , ,0,2.4,994.5,22.1,0,28,0,300,0,36, , , , , , ,1423
07-May-04,0,12.5,0,7.3, , ,0,0.8,1004.9,13.7,0,20,0,300,0,24, , , , , , ,2363
08-May-04,0,13.2,0,8, , ,0,0,1008,5.7,0,10,0,180,0,11, , , , , , ,2359
09-May-04,0,16,0,8, , ,0,0,1010.7,9.2,0,18,0,340,0,23, , , , , , ,2464
10-May-04,0,13.7,0,10.1, , ,0,0,1016.7,12.3,0,18,0,340,0,23, , , , , , ,1245
11-May-04,0,13.9,0,9.9, , ,0,0,1021.2,7.4,0,14,0,270,0,17, , , , , , ,1672
12-May-04,0,12.2,0,9.5, , ,0,0,1023.2,8.1,0,12,0,260,0,14, , , , , , ,1633
13-May-04,0,13.8,0,10.7, , ,0,0, ,6.5,0,10,0,260,0,13, , , , , , ,1551
14-May-04,0,14.2,0,11.5, , ,0,0.2, ,9.9,0,14,0,210,0,18, , , , , , ,1420
15-May-04,0,13.8,0,11.2, , ,0,0, ,8.3,0,15,0,200,0,19, , , , , , ,1556
